game_index,decision_index,elapsed_ms,eligible,search_begin_ok,visits
16,79,703.5092,1,1,207
16,80,1.4192,0,0,0
16,81,1.3126,0,0,0
16,82,1.3682,0,0,0
16,83,1.1254,0,0,0
16,84,1.0981,0,0,0
16,85,1.4722,0,0,0
16,86,1.2042,0,0,0
16,87,1.1105,0,0,0
17,0,0.2327,0,0,0
17,1,1.1197,0,0,0
17,2,0.5896,0,0,0
17,3,703.2912,1,1,76
17,4,0.8604,0,0,0
17,5,1.4607,0,0,0
17,6,707.6904,1,1,80
17,7,708.4983,1,1,78
17,8,1.2254,0,0,0
17,9,709.6810,1,1,79
17,10,705.9997,1,1,74
17,11,0.7713,0,0,0
17,12,707.1281,1,1,83
17,13,704.5789,1,1,84
17,14,0.7310,0,0,0
17,15,702.3532,1,1,75
17,16,0.7997,0,0,0
17,17,1.3033,0,0,0
17,18,702.4609,1,1,83
17,19,701.5670,1,1,73
17,20,708.8209,1,1,65
17,21,703.5645,1,1,45
17,22,709.8762,1,1,62
17,23,707.3238,1,1,55
17,24,707.8496,1,1,55
17,25,1.2364,0,0,0
17,26,704.6118,1,1,55
17,27,1.6540,0,0,0
17,28,1.2922,0,0,0
17,29,1.1653,0,0,0
17,30,701.6063,1,1,55
17,31,707.2141,1,1,55
17,32,702.0989,1,1,55
17,33,709.5538,1,1,58
17,34,1.3629,0,0,0
17,35,706.5576,1,1,57
17,36,701.5979,1,1,57
17,37,1.8452,0,0,0
17,38,707.9600,1,1,57
17,39,707.9843,1,1,56
17,40,701.4586,1,1,58
17,41,1.4165,0,0,0
17,42,1.0318,0,0,0
17,43,1.0796,0,0,0
17,44,1.3493,0,0,0
17,45,1.5739,0,0,0
17,46,0.9944,0,0,0
17,47,1.2550,0,0,0
17,48,707.7690,1,1,61
17,49,1.3498,0,0,0
17,50,704.8587,1,1,60
17,51,712.1094,1,1,61
17,52,2.3323,0,0,0
17,53,1.4830,0,0,0
17,54,2.1901,0,0,0
17,55,1.1565,0,0,0
17,56,1.3718,0,0,0
17,57,1.2334,0,0,0
17,58,1.0819,0,0,0
17,59,701.7815,1,1,85
17,60,1.1982,0,0,0
17,61,1.5659,0,0,0
17,62,707.3128,1,1,98
17,63,1.3135,0,0,0
17,64,701.9085,1,1,99
17,65,1.4247,0,0,0
17,66,708.8374,1,1,82
17,67,1.2642,0,0,0
17,68,1.6943,0,0,0
17,69,1.1583,0,0,0
17,70,1.1191,0,0,0
17,71,1.6301,0,0,0
17,72,1.2129,0,0,0
17,73,0.9998,0,0,0
17,74,702.2383,1,1,333
17,75,1.3924,0,0,0
17,76,703.0924,1,1,373
17,77,701.5578,1,1,336
17,78,1.7729,0,0,0
17,79,1.3758,0,0,0
17,80,1.3356,0,0,0
17,81,1.2479,0,0,0
17,82,1.2858,0,0,0
17,83,1.2119,0,0,0
17,84,1.2452,0,0,0
18,0,0.2128,0,0,0
18,1,0.7612,0,0,0
18,2,707.0607,1,1,86
18,3,0.8517,0,0,0
18,4,1.4143,0,0,0
18,5,705.7818,1,1,113
18,6,701.9320,1,1,111
18,7,708.5912,1,1,110
18,8,1.4331,0,0,0
18,9,710.2657,1,1,108
18,10,701.9736,1,1,216
18,11,0.9441,0,0,0
18,12,0.6515,0,0,0
18,13,709.5416,1,1,66
18,14,0.8369,0,0,0
18,15,708.6801,1,1,64
18,16,703.1599,1,1,49
18,17,1.3341,0,0,0
18,18,1.2372,0,0,0
18,19,1.1780,0,0,0
18,20,709.3177,1,1,48
18,21,715.4988,1,1,48
18,22,0.9279,0,0,0
18,23,1.4558,0,0,0
18,24,706.3026,1,1,45
18,25,707.7679,1,1,45
18,26,1.0188,0,0,0
18,27,716.4272,1,1,45
18,28,707.2104,1,1,51
18,29,1.1295,0,0,0
18,30,708.2496,1,1,50
18,31,710.7078,1,1,67
19,0,0.2000,0,0,0
19,1,1.4415,0,0,0
19,2,0.5830,0,0,0
19,3,705.2990,1,1,84
19,4,702.3685,1,1,103
19,5,0.8403,0,0,0
19,6,1.1845,0,0,0
19,7,705.3762,1,1,95
19,8,706.3612,1,1,94
19,9,709.0222,1,1,72
19,10,706.3774,1,1,67
19,11,710.3265,1,1,67
19,12,704.8637,1,1,65
19,13,707.8583,1,1,65
19,14,1.1783,0,0,0
19,15,705.8493,1,1,65
19,16,0.9685,0,0,0
19,17,708.4005,1,1,69
19,18,0.9367,0,0,0
19,19,711.1368,1,1,62
19,20,1.4617,0,0,0
19,21,705.0574,1,1,64
19,22,1.1781,0,0,0
19,23,708.0357,1,1,67
19,24,0.9066,0,0,0
19,25,1.1527,0,0,0
19,26,702.5767,1,1,102
19,27,706.5970,1,1,95
19,28,706.5342,1,1,66
19,29,706.4347,1,1,67
19,30,1.1720,0,0,0
19,31,1.4840,0,0,0
19,32,708.9226,1,1,71
19,33,1.4297,0,0,0
19,34,708.5380,1,1,83
19,35,1.5033,0,0,0
19,36,705.2293,1,1,112
19,37,704.9806,1,1,90
19,38,706.3688,1,1,94
19,39,702.9672,1,1,93
19,40,703.4104,1,1,99
19,41,1.1762,0,0,0
19,42,704.8969,1,1,103
19,43,703.2710,1,1,107
19,44,2.0792,0,0,0
19,45,705.8586,1,1,138
19,46,1.2866,0,0,0
19,47,703.8054,1,1,145
19,48,1.4510,0,0,0
19,49,702.8816,1,1,159
19,50,1.3949,0,0,0
19,51,703.3431,1,1,162
19,52,703.3487,1,1,168
19,53,704.6784,1,1,159
19,54,1.5985,0,0,0
19,55,1.4976,0,0,0
19,56,1.2499,0,0,0
19,57,704.2473,1,1,214
19,58,704.1618,1,1,229
19,59,1.5962,0,0,0
19,60,702.9625,1,1,264
19,61,703.7514,1,1,262
20,0,0.1959,0,0,0
20,1,0.7665,0,0,0
20,2,704.0714,1,1,79
20,3,703.3006,1,1,58
20,4,1.0733,0,0,0
20,5,704.1288,1,1,55
20,6,712.2978,1,1,55
20,7,1.4138,0,0,0
20,8,710.8428,1,1,59
20,9,1.1263,0,0,0
20,10,710.3303,1,1,59
20,11,710.2506,1,1,58
20,12,0.9967,0,0,0
20,13,1.2218,0,0,0
20,14,701.1375,1,1,58
20,15,712.9861,1,1,58
20,16,1.3370,0,0,0
20,17,710.8870,1,1,57
20,18,707.8470,1,1,56
20,19,702.3452,1,1,58
20,20,1.4641,0,0,0
20,21,701.7566,1,1,57
20,22,702.4827,1,1,56
20,23,711.6744,1,1,57
20,24,710.0471,1,1,56
20,25,1.2290,0,0,0
20,26,1.4476,0,0,0
20,27,707.3650,1,1,56
20,28,1.3827,0,0,0
20,29,712.6830,1,1,56
20,30,1.4809,0,0,0
20,31,1.4316,0,0,0
20,32,704.0053,1,1,56
20,33,1.0926,0,0,0
20,34,1.0789,0,0,0
20,35,0.9989,0,0,0
20,36,713.9408,1,1,53
20,37,710.1865,1,1,54
20,38,1.3451,0,0,0
20,39,706.7755,1,1,56
20,40,1.1448,0,0,0
20,41,710.2053,1,1,56
20,42,1.5955,0,0,0
20,43,703.2699,1,1,59
20,44,703.4411,1,1,60
20,45,706.6301,1,1,60
20,46,702.3641,1,1,67
20,47,708.0737,1,1,66
20,48,6.2498,0,0,0
20,49,707.1599,1,1,72
20,50,708.5409,1,1,74
20,51,707.2047,1,1,76
20,52,1.2689,0,0,0
20,53,706.6819,1,1,78
20,54,1.5412,0,0,0
20,55,703.0197,1,1,81
20,56,708.7696,1,1,108
20,57,707.6151,1,1,121
20,58,1.3231,0,0,0
20,59,705.2275,1,1,190
20,60,1.3974,0,0,0
20,61,702.9114,1,1,190
20,62,1.5391,0,0,0
20,63,1.3003,0,0,0
20,64,703.5438,1,1,232
20,65,701.8858,1,1,250
20,66,701.8068,1,1,239
21,0,0.2604,0,0,0
21,1,0.7539,0,0,0
21,2,704.8744,1,1,80
21,3,0.6728,0,0,0
21,4,1.3621,0,0,0
21,5,703.7800,1,1,116
21,6,1.1607,0,0,0
21,7,701.4950,1,1,108
21,8,702.6672,1,1,93
21,9,708.8353,1,1,93
21,10,1.0047,0,0,0
21,11,701.6272,1,1,100
21,12,706.1562,1,1,93
21,13,708.0099,1,1,105
21,14,1.2937,0,0,0
21,15,702.0461,1,1,144
21,16,0.8582,0,0,0
21,17,1.0026,0,0,0
21,18,705.2162,1,1,99
21,19,1.6145,0,0,0
21,20,702.7577,1,1,113
21,21,0.9546,0,0,0
21,22,707.5933,1,1,119
21,23,705.2109,1,1,122
21,24,1.7972,0,0,0
21,25,1.4009,0,0,0
21,26,1.2710,0,0,0
21,27,703.7196,1,1,160
21,28,703.8986,1,1,167
21,29,1.3116,0,0,0
21,30,704.6289,1,1,169
21,31,703.8672,1,1,160
21,32,0.9809,0,0,0
21,33,0.8769,0,0,0
21,34,0.9749,0,0,0
21,35,0.7557,0,0,0
21,36,0.7298,0,0,0
21,37,0.7232,0,0,0
21,38,0.7712,0,0,0
21,39,702.5240,1,1,125
21,40,1.1059,0,0,0
21,41,1.1054,0,0,0
21,42,0.9315,0,0,0
21,43,1.0083,0,0,0
21,44,1.0397,0,0,0
21,45,0.9246,0,0,0
21,46,0.8950,0,0,0
21,47,707.0856,1,1,159
21,48,1.2583,0,0,0
21,49,702.1096,1,1,217
21,50,703.2660,1,1,147
21,51,1.4578,0,0,0
21,52,1.2181,0,0,0
21,53,1.0771,0,0,0
21,54,1.1240,0,0,0
21,55,1.2538,0,0,0
21,56,1.0796,0,0,0
21,57,1.0749,0,0,0
21,58,1.1589,0,0,0
21,59,1.1024,0,0,0
22,0,0.2319,0,0,0
22,1,0.7489,0,0,0
22,2,0.9322,0,0,0
22,3,701.5629,1,1,89
22,4,703.6565,1,1,99
22,5,1.5062,0,0,0
22,6,703.5108,1,1,84
22,7,706.3594,1,1,141
22,8,0.7463,0,0,0
22,9,703.2231,1,1,139
22,10,707.7289,1,1,69
22,11,703.6342,1,1,74
22,12,703.2779,1,1,69
22,13,709.4045,1,1,71
22,14,1.2111,0,0,0
22,15,706.2738,1,1,81
22,16,704.8125,1,1,85
22,17,1.0194,0,0,0
22,18,712.4702,1,1,63
22,19,702.8468,1,1,88
22,20,1.0208,0,0,0
22,21,1.5676,0,0,0
22,22,709.0588,1,1,54
22,23,1.2266,0,0,0
22,24,1.5690,0,0,0
22,25,713.9499,1,1,54
22,26,705.9171,1,1,53
22,27,710.1785,1,1,53
22,28,1.6052,0,0,0
22,29,711.6137,1,1,53
22,30,2.0123,0,0,0
22,31,707.9761,1,1,53
22,32,703.3468,1,1,53
22,33,1.3198,0,0,0
22,34,711.0534,1,1,54
22,35,710.9973,1,1,54
22,36,1.4842,0,0,0
22,37,701.6695,1,1,54
22,38,711.0355,1,1,56
22,39,1.4846,0,0,0
22,40,1.2157,0,0,0
22,41,1.1922,0,0,0
22,42,1.1395,0,0,0
22,43,1.1341,0,0,0
22,44,1.0441,0,0,0
22,45,709.1182,1,1,67
22,46,703.5931,1,1,73
22,47,707.2856,1,1,76
22,48,1.4361,0,0,0
22,49,703.1518,1,1,78
22,50,706.8364,1,1,79
22,51,706.9843,1,1,76
22,52,1.4354,0,0,0
22,53,703.4217,1,1,80
22,54,707.3132,1,1,80
22,55,1.3473,0,0,0
22,56,706.3144,1,1,83
22,57,1.8692,0,0,0
22,58,1.1232,0,0,0
22,59,1.1004,0,0,0
22,60,1.3853,0,0,0
22,61,1.2404,0,0,0
22,62,1.0956,0,0,0
22,63,1.3631,0,0,0
22,64,1.0894,0,0,0
22,65,2.1546,0,0,0
22,66,702.8731,1,1,96
22,67,707.3020,1,1,87
22,68,1.2785,0,0,0
22,69,702.1295,1,1,91
22,70,1.3098,0,0,0
22,71,705.3861,1,1,96
22,72,706.7069,1,1,101
22,73,702.5322,1,1,101
22,74,706.0837,1,1,103
22,75,1.5200,0,0,0
22,76,703.7599,1,1,110
22,77,705.9156,1,1,113
22,78,1.7831,0,0,0
22,79,1.1874,0,0,0
22,80,1.0552,0,0,0
22,81,1.2937,0,0,0
22,82,1.0647,0,0,0
22,83,1.0766,0,0,0
22,84,702.8988,1,1,180
22,85,1.4716,0,0,0
22,86,1.8523,0,0,0
22,87,702.6481,1,1,235
22,88,1.3598,0,0,0
22,89,702.5345,1,1,272
22,90,1.5885,0,0,0
22,91,1.5529,0,0,0
22,92,703.5693,1,1,315
22,93,1.5268,0,0,0
22,94,703.1024,1,1,326
22,95,1.4631,0,0,0
22,96,702.0736,1,1,354
22,97,1.5270,0,0,0
22,98,701.5505,1,1,390
22,99,1.5691,0,0,0
22,100,1.6362,0,0,0
22,101,1.3192,0,0,0
22,102,1.3266,0,0,0
22,103,1.3564,0,0,0
22,104,1.2525,0,0,0
22,105,1.6631,0,0,0
23,0,0.2470,0,0,0
23,1,1.2442,0,0,0
23,2,0.7524,0,0,0
23,3,707.1234,1,1,99
23,4,701.6697,1,1,90
23,5,701.3911,1,1,94
23,6,1.3787,0,0,0
23,7,706.7766,1,1,113
23,8,705.0410,1,1,118
23,9,702.9294,1,1,73
23,10,704.4517,1,1,76
23,11,707.5546,1,1,90
23,12,0.9420,0,0,0
23,13,701.9591,1,1,86
23,14,701.3715,1,1,85
23,15,705.9748,1,1,96
23,16,0.9085,0,0,0
23,17,706.5650,1,1,94
23,18,0.9829,0,0,0
23,19,704.9026,1,1,58
23,20,1.1527,0,0,0
23,21,705.9018,1,1,53
23,22,1.3601,0,0,0
23,23,708.1951,1,1,106
23,24,1.5034,0,0,0
23,25,707.6863,1,1,95
23,26,1.2399,0,0,0
23,27,1.9756,0,0,0
23,28,702.0949,1,1,108
23,29,702.0907,1,1,116
23,30,1.9012,0,0,0
23,31,704.5726,1,1,109
23,32,1.5882,0,0,0
23,33,1.7125,0,0,0
23,34,1.2189,0,0,0
23,35,705.2592,1,1,139
23,36,704.6653,1,1,137
23,37,702.2771,1,1,151
23,38,703.4971,1,1,156
23,39,1.2992,0,0,0
23,40,701.9742,1,1,173
23,41,704.6666,1,1,160
23,42,703.3331,1,1,188
23,43,1.2726,0,0,0
23,44,1.1118,0,0,0
23,45,0.9701,0,0,0
23,46,1.0195,0,0,0
23,47,1.1019,0,0,0
23,48,1.3652,0,0,0
24,0,0.2098,0,0,0
24,1,0.7322,0,0,0
24,2,708.3573,1,1,112
24,3,704.9099,1,1,114
24,4,710.3210,1,1,98
24,5,701.5356,1,1,101
24,6,1.4229,0,0,0
24,7,1.2138,0,0,0
24,8,1.0650,0,0,0
24,9,704.3532,1,1,114
24,10,0.7486,0,0,0
24,11,0.6758,0,0,0
24,12,702.2562,1,1,116
24,13,705.9317,1,1,89
25,0,0.2619,0,0,0
25,1,0.7504,0,0,0
25,2,0.7136,0,0,0
25,3,707.6422,1,1,81
25,4,707.2782,1,1,75
25,5,704.2064,1,1,73
25,6,1.2483,0,0,0
25,7,704.2390,1,1,79
25,8,703.8010,1,1,79
25,9,1.0116,0,0,0
25,10,1.4577,0,0,0
25,11,709.4607,1,1,80
25,12,0.9682,0,0,0
25,13,1.2203,0,0,0
25,14,702.8778,1,1,81
25,15,707.7620,1,1,72
25,16,0.9362,0,0,0
25,17,1.0801,0,0,0
25,18,701.7913,1,1,70
25,19,709.0271,1,1,72
25,20,705.2543,1,1,57
25,21,701.4302,1,1,58
25,22,707.7336,1,1,58
25,23,1.0597,0,0,0
25,24,708.5937,1,1,58
25,25,708.7866,1,1,57
25,26,713.4474,1,1,56
25,27,706.7814,1,1,56
25,28,704.1247,1,1,55
25,29,1.2473,0,0,0
25,30,710.0740,1,1,52
25,31,1.2093,0,0,0
25,32,1.1729,0,0,0
25,33,708.5032,1,1,62
25,34,703.0773,1,1,64
25,35,1.1175,0,0,0
25,36,713.7673,1,1,64
25,37,702.3284,1,1,61
25,38,704.8262,1,1,60
25,39,1.2544,0,0,0
25,40,708.2016,1,1,62
25,41,1.6044,0,0,0
25,42,702.1623,1,1,61
25,43,1.2116,0,0,0
25,44,708.2004,1,1,60
25,45,713.8333,1,1,61
25,46,707.4435,1,1,62
26,0,0.2588,0,0,0
26,1,0.8325,0,0,0
26,2,0.8309,0,0,0
26,3,701.1409,1,1,77
26,4,1.0684,0,0,0
26,5,704.4636,1,1,99
26,6,1.0112,0,0,0
26,7,1.1063,0,0,0
26,8,702.4918,1,1,103
26,9,0.8259,0,0,0
26,10,1.0799,0,0,0
26,11,705.0538,1,1,114
26,12,705.4378,1,1,110
26,13,706.7101,1,1,71
26,14,702.4637,1,1,60
26,15,0.9140,0,0,0
26,16,711.0430,1,1,61
26,17,701.8452,1,1,59
26,18,1.5067,0,0,0
26,19,706.6476,1,1,63
26,20,1.1327,0,0,0
26,21,711.7300,1,1,63
26,22,701.3682,1,1,62
26,23,706.8382,1,1,56
26,24,713.9771,1,1,60
26,25,1.1916,0,0,0
26,26,711.7881,1,1,60
26,27,703.6507,1,1,60
26,28,1.3519,0,0,0
26,29,1.5114,0,0,0
26,30,712.4535,1,1,62
26,31,712.8030,1,1,62
26,32,1.1242,0,0,0
26,33,706.6503,1,1,60
26,34,709.2480,1,1,60
26,35,1.7314,0,0,0
26,36,701.9748,1,1,67
26,37,1.1729,0,0,0
26,38,1.3506,0,0,0
26,39,701.6751,1,1,86
26,40,703.7005,1,1,86
26,41,1.1846,0,0,0
26,42,1.0030,0,0,0
26,43,1.3519,0,0,0
26,44,703.5232,1,1,138
26,45,1.9549,0,0,0
26,46,706.6651,1,1,144
27,0,0.2269,0,0,0
27,1,0.8635,0,0,0
27,2,0.6797,0,0,0
27,3,701.4151,1,1,79
27,4,1.1936,0,0,0
27,5,701.2973,1,1,93
27,6,702.0957,1,1,98
27,7,705.2379,1,1,68
27,8,702.8202,1,1,68
27,9,702.0299,1,1,69
27,10,710.5265,1,1,66
27,11,1.1089,0,0,0
27,12,709.1849,1,1,66
27,13,706.2571,1,1,66
27,14,1.5970,0,0,0
27,15,1.0887,0,0,0
27,16,1.0243,0,0,0
27,17,701.8645,1,1,67
27,18,702.9146,1,1,68
27,19,1.1719,0,0,0
27,20,708.7540,1,1,68
27,21,707.9585,1,1,65
27,22,1.0669,0,0,0
27,23,1.6474,0,0,0
27,24,705.6632,1,1,62
27,25,1.8444,0,0,0
27,26,708.5523,1,1,63
27,27,1.1126,0,0,0
27,28,709.0975,1,1,61
27,29,1.5650,0,0,0
27,30,1.4402,0,0,0
27,31,707.4595,1,1,61
27,32,1.3252,0,0,0
27,33,712.7647,1,1,61
27,34,702.8682,1,1,59
27,35,1.2264,0,0,0
27,36,706.0044,1,1,61
27,37,1.6420,0,0,0
27,38,710.8163,1,1,62
27,39,709.4380,1,1,62
27,40,1.5458,0,0,0
27,41,704.4031,1,1,62
27,42,1.3434,0,0,0
27,43,708.6236,1,1,63
27,44,709.4738,1,1,62
27,45,702.9829,1,1,63
27,46,704.2055,1,1,62
27,47,1.2458,0,0,0
27,48,706.8652,1,1,58
27,49,1.1922,0,0,0
27,50,1.3549,0,0,0
27,51,749.1345,1,1,49
27,52,710.8648,1,1,55
27,53,702.3982,1,1,60
27,54,709.6918,1,1,74
27,55,704.2905,1,1,61
27,56,1.5083,0,0,0
27,57,705.0922,1,1,70
27,58,712.2276,1,1,69
28,0,0.2257,0,0,0
28,1,1.0726,0,0,0
28,2,702.4751,1,1,143
28,3,702.8284,1,1,66
28,4,704.5115,1,1,66
28,5,704.3675,1,1,63
28,6,703.9278,1,1,63
28,7,710.7643,1,1,63
28,8,710.5696,1,1,61
28,9,1.4800,0,0,0
28,10,1.1546,0,0,0
28,11,1.0103,0,0,0
28,12,701.0209,1,1,65
28,13,706.8438,1,1,65
28,14,706.6225,1,1,63
28,15,708.3708,1,1,64
28,16,702.3583,1,1,63
28,17,707.6113,1,1,63
28,18,709.2086,1,1,61
28,19,702.7466,1,1,60
28,20,710.2444,1,1,64
28,21,1.9647,0,0,0
28,22,704.1759,1,1,53
28,23,707.6635,1,1,53
28,24,1.4512,0,0,0
28,25,712.2338,1,1,45
28,26,712.9072,1,1,55
28,27,1.4104,0,0,0
28,28,706.9813,1,1,56
28,29,1.1909,0,0,0
28,30,1.1417,0,0,0
28,31,1.0238,0,0,0
28,32,1.6066,0,0,0
28,33,1.1011,0,0,0
28,34,1.1825,0,0,0
28,35,1.0371,0,0,0
28,36,713.1752,1,1,58
28,37,702.6345,1,1,57
28,38,713.2403,1,1,56
28,39,1.4931,0,0,0
28,40,707.8469,1,1,59
28,41,711.0174,1,1,60
28,42,1.2702,0,0,0
28,43,704.2734,1,1,58
28,44,708.7452,1,1,59
28,45,702.5195,1,1,54
28,46,1.3233,0,0,0
28,47,1.3566,0,0,0
28,48,1.1038,0,0,0
28,49,1.1171,0,0,0
28,50,1.2338,0,0,0
28,51,1.0446,0,0,0
28,52,1.0950,0,0,0
28,53,1.8677,0,0,0
28,54,707.9275,1,1,99
28,55,702.2006,1,1,108
28,56,702.8449,1,1,109
28,57,704.4507,1,1,108
28,58,1.3774,0,0,0
28,59,701.9659,1,1,119
28,60,705.8972,1,1,137
28,61,709.5927,1,1,119
28,62,1.8102,0,0,0
28,63,703.2960,1,1,127
28,64,705.2905,1,1,136
28,65,1.8957,0,0,0
28,66,1.8986,0,0,0
28,67,1.6171,0,0,0
28,68,702.7202,1,1,153
28,69,703.5164,1,1,165
28,70,1.3550,0,0,0
28,71,701.8488,1,1,184
28,72,701.5342,1,1,199
28,73,702.2642,1,1,177
28,74,1.9537,0,0,0
28,75,1.5017,0,0,0
28,76,702.9813,1,1,205
28,77,1.6566,0,0,0
28,78,704.3126,1,1,225
28,79,1.2270,0,0,0
29,0,0.2124,0,0,0
29,1,0.8860,0,0,0
29,2,701.7935,1,1,353
29,3,0.6919,0,0,0
29,4,705.2332,1,1,105
29,5,702.8277,1,1,85
29,6,706.0357,1,1,78
29,7,1.0924,0,0,0
29,8,1.1353,0,0,0
29,9,707.4171,1,1,93
29,10,0.8564,0,0,0
29,11,0.7602,0,0,0
29,12,706.4814,1,1,98
29,13,705.0897,1,1,102
29,14,703.9946,1,1,108
29,15,0.9987,0,0,0
29,16,0.9692,0,0,0
29,17,1.1276,0,0,0
29,18,707.5082,1,1,105
29,19,1.2337,0,0,0
29,20,706.3244,1,1,109
29,21,703.4138,1,1,106
29,22,702.1011,1,1,105
29,23,701.4379,1,1,108
29,24,702.3379,1,1,104
29,25,706.4408,1,1,104
29,26,1.4829,0,0,0
29,27,1.4646,0,0,0
29,28,1.1921,0,0,0
29,29,701.9168,1,1,124
29,30,0.9680,0,0,0
29,31,1.0615,0,0,0
29,32,0.7740,0,0,0
29,33,0.7930,0,0,0
29,34,0.7924,0,0,0
29,35,0.8676,0,0,0
29,36,1.0192,0,0,0
29,37,708.6271,1,1,84
29,38,704.9667,1,1,82
29,39,701.6197,1,1,88
29,40,705.4490,1,1,89
29,41,703.9604,1,1,89
29,42,1.4725,0,0,0
29,43,702.0668,1,1,86
29,44,1.1790,0,0,0
29,45,706.0492,1,1,92
29,46,1.3687,0,0,0
29,47,1.0354,0,0,0
29,48,0.9755,0,0,0
29,49,1.0158,0,0,0
29,50,1.1191,0,0,0
29,51,0.9756,0,0,0
29,52,1.0563,0,0,0
29,53,0.9397,0,0,0
29,54,702.4864,1,1,194
29,55,1.2347,0,0,0
29,56,701.8489,1,1,268
29,57,708.8724,1,1,82
29,58,1.2239,0,0,0
29,59,1.0587,0,0,0
29,60,1.0788,0,0,0
29,61,1.2231,0,0,0
29,62,1.0330,0,0,0
29,63,0.9945,0,0,0
29,64,1.0742,0,0,0
30,0,0.3278,0,0,0
30,1,1.6786,0,0,0
30,2,705.8415,1,1,82
30,3,706.3337,1,1,71
30,4,703.4792,1,1,78
30,5,702.2638,1,1,68
30,6,705.1185,1,1,69
30,7,1.2030,0,0,0
30,8,704.4822,1,1,68
30,9,1.4610,0,0,0
30,10,1.1182,0,0,0
30,11,1.0966,0,0,0
30,12,707.8035,1,1,70
30,13,1.1023,0,0,0
31,0,0.2291,0,0,0
31,1,0.7311,0,0,0
31,2,0.6766,0,0,0
31,3,708.5632,1,1,115
31,4,707.9064,1,1,127
31,5,706.9530,1,1,126
31,6,0.7418,0,0,0
31,7,709.4066,1,1,65
31,8,706.8254,1,1,57
31,9,708.0054,1,1,57
31,10,1.0236,0,0,0
31,11,706.5728,1,1,56
31,12,0.9246,0,0,0
31,13,706.8027,1,1,56
31,14,1.3492,0,0,0
31,15,1.5151,0,0,0
31,16,1.3022,0,0,0
31,17,706.7160,1,1,59
31,18,712.3674,1,1,60
31,19,1.0138,0,0,0
31,20,712.4900,1,1,60
31,21,709.4007,1,1,60
31,22,1.5489,0,0,0
31,23,706.0642,1,1,58
31,24,705.2567,1,1,57
31,25,1.0725,0,0,0
31,26,706.9615,1,1,56
31,27,706.2736,1,1,56
31,28,1.3055,0,0,0
31,29,710.4436,1,1,56
31,30,1.2141,0,0,0
31,31,1.1924,0,0,0
31,32,709.4342,1,1,55
31,33,701.6890,1,1,55
31,34,1.5053,0,0,0
31,35,1.5430,0,0,0
31,36,707.9480,1,1,57
31,37,707.1860,1,1,57
31,38,707.7628,1,1,56
31,39,713.9485,1,1,55
31,40,1.1140,0,0,0
31,41,713.6948,1,1,52
31,42,704.1564,1,1,51
31,43,707.3819,1,1,51
31,44,706.5377,1,1,52
31,45,1.6576,0,0,0
31,46,704.3912,1,1,49
31,47,707.9229,1,1,52
31,48,715.2894,1,1,49
31,49,708.6069,1,1,52
31,50,1.5711,0,0,0
31,51,713.6751,1,1,53
31,52,1.4446,0,0,0
31,53,1.3848,0,0,0
31,54,1.2189,0,0,0
31,55,706.1758,1,1,52
31,56,1.4760,0,0,0
31,57,704.9569,1,1,51
31,58,706.5998,1,1,52
31,59,707.9856,1,1,50
31,60,705.7126,1,1,50
31,61,1.4970,0,0,0
31,62,708.6883,1,1,52
31,63,1.5221,0,0,0
31,64,714.5652,1,1,52
31,65,715.2390,1,1,53
31,66,1.6431,0,0,0
31,67,707.0851,1,1,53
31,68,1.3984,0,0,0
31,69,701.7171,1,1,50
31,70,711.9745,1,1,55
31,71,709.7345,1,1,54
31,72,1.4767,0,0,0
31,73,709.0395,1,1,55
31,74,1.3815,0,0,0
31,75,704.4692,1,1,61
31,76,1.6257,0,0,0
31,77,708.7619,1,1,71
31,78,708.0039,1,1,73
31,79,1.5842,0,0,0
31,80,1.2052,0,0,0
31,81,1.2504,0,0,0
31,82,1.3075,0,0,0
31,83,1.6023,0,0,0
31,84,1.2712,0,0,0
31,85,1.3676,0,0,0
31,86,1.0980,0,0,0
31,87,707.6822,1,1,98
31,88,1.5226,0,0,0
31,89,1.2973,0,0,0
31,90,706.0991,1,1,104
31,91,707.9976,1,1,108
31,92,706.6917,1,1,108
31,93,1.6056,0,0,0
31,94,704.3355,1,1,108
31,95,1.4074,0,0,0
31,96,708.0581,1,1,112
31,97,1.4079,0,0,0
31,98,1.4835,0,0,0
31,99,1.3610,0,0,0
31,100,1.3116,0,0,0
31,101,1.2017,0,0,0
31,102,1.3852,0,0,0
31,103,701.7535,1,1,230
31,104,1.4557,0,0,0
31,105,708.0024,1,1,165
31,106,1.8818,0,0,0
31,107,1.3640,0,0,0
31,108,1.6007,0,0,0
31,109,1.3719,0,0,0
31,110,1.2377,0,0,0
31,111,1.2266,0,0,0
31,112,1.6094,0,0,0
31,113,1.2681,0,0,0
32,0,0.2078,0,0,0
32,1,0.7034,0,0,0
32,2,0.8957,0,0,0
32,3,705.6811,1,1,128
32,4,706.3446,1,1,125
32,5,704.1829,1,1,132
32,6,701.7117,1,1,140
32,7,700.9477,1,1,139
32,8,705.7832,1,1,147
32,9,1.0080,0,0,0
32,10,1.0790,0,0,0
32,11,702.6210,1,1,136
32,12,0.8220,0,0,0
32,13,706.6098,1,1,126
32,14,707.0062,1,1,93
32,15,1.4610,0,0,0
32,16,706.5987,1,1,76
32,17,704.3883,1,1,79
32,18,708.6038,1,1,81
32,19,702.2263,1,1,81
32,20,0.8756,0,0,0
